"","clust","dim 1","dim 2","dim 3","per agent - food consumers","per agent - food retailers","per agent - food distributors transporters","per agent - food producers","per agent - generic agents","per agent - food traders","per agent - non-food agents other","per agent - no agents","per agent - political entities","per agent - food storers and processors","modelling - primary or secondary","per model - biophysical domain","modelling - data quan spatial","per model - economic domain","per model - logistic domain","per model - social domain","per model - ABM","per model - cellular automata","per model - CGE model","per model - mathematical other","per model - microsimulation model","per model - optimisation","per model - PE model","per model - statistical/econometric","per model - system dynamics model","modelling - aggregated quantitative","modelling - disaggregated qualitative","modelling - disaggregated quantitative","food - consumption","food - distribution & transport","food - production*","food - retail","food - storage and processing","food - trade & wholesale","food - cereals & cereal products","food - compisite foods*","food - composite crops*","food - fodder crops and derived products","food - fruits and derived products","food - livestock and animal sourced foods**","food - non-food crops and derived products**","food - oil crops and vegetable oils and fats**","food - pulses, nuts, and derived products**","food - roots and tubers, and derived products","food - seeds for planting*","food - stimulant crops, sugar crops, derived products, and additives**","food - vegetables and derived products","spatial & temporal - spatial extent [m2]","spatial & temporal - temporal resolution [d]","spatial & temporal - temporal extent [d]","spatial & temporal - spatial resolution [m2]","spatial & temporal - ref quan scale","spatial & temporal - geographic representation","spatial & temporal - hypothetical representation","spatial - East Asia & Pacific","spatial - Europe & Central Asia","spatial - Latin America & Caribbean","spatial - Middle East & North Africa","spatial - NA","spatial - North America","spatial - South Asia","spatial - Sub-Saharan Africa","per measure - communal","per measure - process-based simulation","per measure - spatially targeted?","per measure - private","per measure - public","per measure - effect-based simulation","gov - obj access","gov - obj availability","gov - obj environmental/climate","gov - obj health & wellbeing","gov - obj infrastructure, logistics & technology","gov - obj macro-economic","gov - obj other","gov - obj stability","gov - obj utilisation","gov - At-large processing","gov - At-large storage and custody","gov - At-large treatment","gov - Bearer-directed payments","gov - Bespoke messages","gov - Bounties","gov - Conditional tokens","gov - Conduits","gov - Contracts","gov - Enablements","gov - Group-targeted constraints","gov - Group-targeted messages","gov - Group-targeted transportation and distribution","gov - Group treatnent","gov - Open compacts","gov - Open permits","gov - Packaged self-serve messages","gov - Processing","gov - Propaganda","gov - Standard constraints","gov - Storage and custody","gov - Transfers","gov - Transport and distribution","per effect - intended?","per effect - global impact","per effect - impact within jurisdiction","per effect - impact outside jurisdiction","aff food consumers","aff food distributors transporters","aff food producers","aff food retailers","aff food storers and processors","aff food traders","aff generic agents","aff other non-food agents","aff political entities","FS - access","FS - availability","FS - stability","FS - utilisation","Document"
"37","2",-0.118881899929327,2.51401308729911,2.72958922113357,"yes","yes","no","no","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","yes","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","yes","yes",9.83352e+12,NA,NA,NA,4,"no","no","no","no","no","no","no","yes","no","no","unclear","concrete","no","unclear","unclear","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Allcott 2020"
"38","2",-0.132609305352076,2.63336324380606,2.78788998095844,"yes","yes","no","no","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","yes","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","yes","yes",9.83352e+12,NA,NA,NA,4,"no","no","no","no","no","no","no","yes","no","no","unclear","concrete","no","unclear","unclear","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Allcott 2020"
"41","2",0.200783846320084,2.55189240924296,2.46685454689787,"yes","yes","no","no","no","no","no","no","no","no","secondary","no",1,"yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","yes","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","yes","yes",9.83352e+12,NA,NA,NA,4,"no","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","assumed","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Allcott 2020"
"42","2",0.362851559598877,2.61845456041596,2.49275262539608,"yes","yes","no","no","no","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","yes","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","yes","yes",9.83352e+12,NA,NA,NA,4,"no","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","assumed","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","Allcott 2020"
"45","2",-0.938892743786291,-0.0676804479511081,1.5969830404734,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",0,"no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Amjath-Babu 2019"
"46","2",-1.43740051086269,-0.111716023543906,1.6368374242691,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",0,"no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Amjath-Babu 2019"
"47","2",-0.840213931195792,0.59034115885287,1.4613048912314,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",0,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Amjath-Babu 2019"
"48","2",-1.33872169827219,0.546305583260101,1.50115927502708,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",0,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Amjath-Babu 2019"
"49","2",-1.00228164447461,0.523779007679867,1.43540681273323,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",1,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Amjath-Babu 2019"
"50","2",-1.50078941155097,0.479743432087116,1.4752611965289,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",1,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Amjath-Babu 2019"
"51","2",-1.10096045706505,-0.134242599124135,1.57108496197524,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",1,"no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Amjath-Babu 2019"
"52","2",-1.59946822414151,-0.178278174716889,1.61093934577089,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",1,"no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Amjath-Babu 2019"
"53","2",-1.16434935775342,0.457216856506894,1.40950873423502,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",2,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Amjath-Babu 2019"
"54","2",-1.66285712482978,0.413181280914139,1.44936311803072,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",2,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Amjath-Babu 2019"
"55","2",-0.931475818120332,0.516763442161889,1.44409223297538,"no","no","no","no","no","no","no","yes","no","no","primary","yes",0,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Amjath-Babu 2019"
"56","2",-1.42998358519673,0.472727866569125,1.48394661677114,"no","no","no","no","no","no","no","yes","no","no","primary","yes",0,"yes","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Amjath-Babu 2019"
"57","2",-1.03015463071082,-0.141258164642078,1.57977038221745,"no","no","no","no","no","no","no","yes","no","no","primary","yes",0,"no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Amjath-Babu 2019"
"58","2",-1.5286623977872,-0.185293740234872,1.61962476601314,"no","no","no","no","no","no","no","yes","no","no","primary","yes",0,"no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Amjath-Babu 2019"
"59","2",-1.2630281703439,-0.200804750297108,1.545186883477,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",2,"no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Amjath-Babu 2019"
"60","2",-1.76153593742029,-0.244840325889887,1.58504126727268,"no","no","no","no","no","no","no","yes","no","no","secondary","yes",2,"no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no",8.7311e+10,15,5113,62500,5,"no","no","yes","no","no","no","no","no","yes","no","unclear","concrete","yes","unclear","unclear","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","Amjath-Babu 2019"
"61","2",0.149746083112301,2.16169281534077,1.34147325123318,"yes","no","no","no","no","no","no","no","no","no","secondary","no",0,"yes","no","yes","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","yes",1.602e+09,30,NA,NA,3,"no","no","no","no","no","no","no","yes","no","no","no","no","no","no","yes","assumed","yes","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","An 2015"
"62","3",2.57429002278665,-0.810183893187581,-0.630822149872234,"no","no","no","yes","yes","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","yes","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","yes",1.48326e+14,NA,1826,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Anderson 2004"
"63","3",2.23262640948733,-0.646866428480597,-0.923091349622536,"no","no","no","yes","yes","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","yes","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","yes",1.48326e+14,NA,1826,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Anderson 2004"
"64","3",2.7338221669702,-0.911974228304975,-0.816904029969444,"no","no","no","yes","yes","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","yes","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","yes",1.48326e+14,NA,1826,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Anderson 2004"
"65","3",2.56056261736395,-0.690833736680683,-0.572521390047415,"no","no","no","yes","yes","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","yes","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","yes",1.48326e+14,NA,1826,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Anderson 2004"
"66","3",2.24793715272966,-0.804311921748857,-1.05106160406965,"no","no","no","yes","yes","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","yes","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","yes",1.48326e+14,NA,1826,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","Anderson 2004"
"67","3",2.72928531483183,-0.729202443081253,-0.772553730729803,"no","no","no","yes","yes","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","yes","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","yes",1.48326e+14,NA,1826,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","Anderson 2004"
"68","3",2.23073328426202,-0.584528393781406,-0.899848919869809,"no","no","no","yes","yes","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","yes","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","yes",1.48326e+14,NA,1826,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no",NA,"no","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","Anderson 2004"
"69","3",2.57239689756136,-0.747845858488399,-0.607579720119502,"no","no","no","yes","yes","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","yes","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","yes",1.48326e+14,NA,1826,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no",NA,"no","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","Anderson 2004"
"70","3",2.73192904174488,-0.849636193605802,-0.793661600216717,"no","no","no","yes","yes","no","no","no","no","no","secondary","no",0,"yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","yes","yes","no","yes","yes","yes","yes","yes","no","no","no","yes","yes",1.48326e+14,NA,1826,NA,6,"no","no","yes","yes","yes","yes","no","yes","yes","yes","no","no","no","no","yes","assumed","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","no","no",NA,"no","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","Anderson 2004"
